Datetime,consumption,production,houseId
2025-08-31 07:55:00,29.94,54.25,Andreas
2025-08-31 08:00:00,48.61,56.83,Andreas
2025-08-31 08:05:00,51.42,58.75,Andreas
2025-08-31 08:10:00,50.67,64.75,Andreas
2025-08-31 08:15:00,22.63,70.5,Andreas
2025-08-31 08:20:00,115.34,73.17,Andreas
2025-08-31 08:25:00,121.67,76.08,Andreas
2025-08-31 08:30:00,45.71,79.5,Andreas
2025-08-31 08:35:00,85.87,83.92,Andreas
2025-08-31 08:40:00,41.72,89,Andreas
2025-08-31 08:45:00,147.95,92.33,Andreas
2025-08-31 08:50:00,145.57,106.58,Andreas
2025-08-31 08:55:00,145.51,115.08,Andreas
2025-08-31 09:00:00,141.57,124.58,Andreas
2025-08-31 09:05:00,150.54,132.67,Andreas
2025-08-31 09:10:00,35.64,142.08,Andreas
2025-08-31 09:15:00,36.18,152.08,Andreas
2025-08-31 09:20:00,36.81,161.92,Andreas
2025-08-31 09:25:00,35.73,169.42,Andreas
2025-08-31 09:30:00,79.02,177.17,Andreas
2025-08-31 09:35:00,35.52,186.5,Andreas
2025-08-31 09:40:00,43.27,193.58,Andreas
2025-08-31 09:45:00,36.12,202.42,Andreas
2025-08-31 09:50:00,35.86,207.75,Andreas
2025-08-31 09:55:00,33.25,215.08,Andreas
2025-08-31 10:00:00,31.86,223.25,Andreas
2025-08-31 10:05:00,31.27,238.58,Andreas
2025-08-31 10:10:00,25.25,245.33,Andreas
2025-08-31 10:15:00,42.73,254.08,Andreas
2025-08-31 10:20:00,229.63,261.42,Andreas
2025-08-31 10:25:00,35.29,267.5,Andreas
2025-08-31 10:30:00,180.35,275.5,Andreas
2025-08-31 10:35:00,58.06,283.33,Andreas
2025-08-31 10:40:00,35.56,291,Andreas
2025-08-31 10:45:00,36.01,296.17,Andreas
2025-08-31 10:50:00,90.76,300.58,Andreas
2025-08-31 10:55:00,70.51,306.33,Andreas
2025-08-31 11:00:00,79.45,319,Andreas
2025-08-31 11:05:00,50.8,323.67,Andreas
2025-08-31 11:10:00,40.85,336,Andreas
2025-08-31 11:15:00,39.43,342.75,Andreas
2025-08-31 11:20:00,40.5,345.67,Andreas
2025-08-31 11:25:00,145.21,348.42,Andreas
2025-08-31 11:30:00,153.91,353.75,Andreas
2025-08-31 11:35:00,145.61,358.58,Andreas
2025-08-31 11:40:00,145.66,362.92,Andreas
2025-08-31 11:45:00,143.44,368.92,Andreas
2025-08-31 11:50:00,152.59,372.67,Andreas
2025-08-31 11:55:00,143.31,376.17,Andreas
2025-08-31 12:00:00,143.56,376.67,Andreas
2025-08-31 12:05:00,144.61,381.25,Andreas
2025-08-31 12:10:00,141.46,383.67,Andreas
2025-08-31 12:15:00,139.19,396.42,Andreas
2025-08-31 12:20:00,139.98,396.67,Andreas
2025-08-31 12:25:00,147.36,399.67,Andreas
2025-08-31 12:30:00,128.16,403.58,Andreas
2025-08-31 12:35:00,136.36,407.67,Andreas
2025-08-31 12:40:00,136.93,408.08,Andreas
2025-08-31 12:45:00,127.48,411,Andreas
2025-08-31 12:50:00,128.08,411,Andreas
2025-08-31 12:55:00,130.64,416.67,Andreas
2025-08-31 13:00:00,131.31,412.42,Andreas
2025-08-31 13:05:00,139.26,408.67,Andreas
2025-08-31 13:10:00,131.92,415,Andreas
2025-08-31 13:15:00,131.4,416.92,Andreas
2025-08-31 13:20:00,132.19,417.08,Andreas
2025-08-31 13:25:00,131.37,414.67,Andreas
2025-08-31 13:30:00,166.54,416.25,Andreas
2025-08-31 13:35:00,174.61,414.42,Andreas
2025-08-31 13:40:00,154.01,412.42,Andreas
2025-08-31 13:45:00,125.32,412,Andreas
2025-08-31 13:50:00,125.16,405.25,Andreas
2025-08-31 13:55:00,130.03,406.08,Andreas
2025-08-31 14:00:00,130.39,403.58,Andreas
2025-08-31 14:05:00,140.19,398.67,Andreas
2025-08-31 14:10:00,175.51,398.42,Andreas
2025-08-31 14:15:00,326.86,393.58,Andreas
2025-08-31 14:20:00,283.26,391.5,Andreas
2025-08-31 14:25:00,130.89,387.08,Andreas
2025-08-31 14:30:00,136.5,381.33,Andreas
2025-08-31 14:35:00,140.45,377,Andreas
2025-08-31 14:40:00,131.97,368.58,Andreas
2025-08-31 14:45:00,139.24,363.58,Andreas
2025-08-31 14:50:00,183.33,359.75,Andreas
2025-08-31 14:55:00,130.95,354.83,Andreas
2025-08-31 15:00:00,177.19,345.33,Andreas
2025-08-31 15:05:00,145.51,340.42,Andreas
2025-08-31 15:10:00,146.05,331.25,Andreas
2025-08-31 15:15:00,155.23,327.08,Andreas
2025-08-31 15:20:00,146.13,320.75,Andreas
2025-08-31 15:25:00,146.32,315.5,Andreas
2025-08-31 15:30:00,146.38,309.17,Andreas
2025-08-31 15:35:00,145.8,302.92,Andreas
2025-08-31 15:40:00,50.36,296.5,Andreas
2025-08-31 15:45:00,39.78,290.75,Andreas
2025-08-31 15:50:00,35.13,283.67,Andreas
2025-08-31 15:55:00,43.73,277.83,Andreas
2025-08-31 16:00:00,43.82,268.58,Andreas
2025-08-31 16:05:00,44.81,262.83,Andreas
2025-08-31 16:10:00,53.35,254.33,Andreas
2025-08-31 16:15:00,52.72,247.83,Andreas
2025-08-31 16:20:00,88.97,241,Andreas
2025-08-31 16:25:00,86.11,235.75,Andreas
2025-08-31 16:30:00,86.87,226.08,Andreas
2025-08-31 16:35:00,88.56,218.92,Andreas
2025-08-31 16:40:00,78.8,211.42,Andreas
2025-08-31 16:45:00,78.17,205.92,Andreas
2025-08-31 16:50:00,56.16,197.25,Andreas
2025-08-31 16:55:00,55.05,193.17,Andreas
2025-08-31 17:00:00,30.21,184.25,Andreas
2025-08-31 17:05:00,21.22,178.33,Andreas
2025-08-31 17:10:00,26.17,170.33,Andreas
2025-08-31 17:15:00,68.6,160.75,Andreas
2025-08-31 17:20:00,36.01,154.33,Andreas
2025-08-31 17:25:00,25.98,144.58,Andreas
2025-08-31 17:30:00,26.69,137.5,Andreas
2025-08-31 17:35:00,26.13,122.92,Andreas
2025-08-31 17:40:00,26.59,110.83,Andreas
2025-08-31 17:45:00,35.21,64.08,Andreas
2025-08-31 17:50:00,26.35,88,Andreas
2025-08-31 17:55:00,25.24,74.25,Andreas
2025-08-31 18:00:00,25.93,68.83,Andreas
2025-08-31 18:05:00,25.35,46.25,Andreas
2025-08-31 18:10:00,64.28,36,Andreas
2025-08-31 18:15:00,45.38,33.58,Andreas
2025-08-31 18:20:00,46.01,22.83,Andreas
2025-08-31 18:25:00,35.25,17.92,Andreas
2025-08-31 18:30:00,37.47,17.33,Andreas
2025-08-31 18:35:00,39.73,15.08,Andreas
2025-08-31 18:40:00,69.95,12.92,Andreas
2025-08-31 18:45:00,68.51,10.58,Andreas
2025-08-31 18:50:00,68.68,8.42,Andreas
2025-08-31 18:55:00,67.88,6.42,Andreas
2025-08-31 19:00:00,42.75,4.67,Andreas
2025-08-31 19:05:00,43.91,2.92,Andreas
2025-08-31 19:10:00,42.53,1.17,Andreas
2025-08-31 19:15:00,43.19,0,Andreas
2025-08-31 19:20:00,41.21,0,Andreas
2025-08-31 19:25:00,153.55,0,Andreas
2025-08-31 19:30:00,162.9,0,Andreas
2025-08-31 19:35:00,150.3,0,Andreas
2025-08-31 19:40:00,183.67,0,Andreas
2025-08-31 19:45:00,152,0,Andreas
2025-08-31 19:50:00,151.65,0,Andreas
2025-08-31 19:55:00,52.99,0,Andreas
2025-08-31 20:00:00,46.54,0,Andreas
2025-08-31 20:05:00,45.08,0,Andreas
2025-08-31 20:10:00,44.85,0,Andreas
2025-08-31 20:15:00,44.92,0,Andreas
2025-08-31 20:20:00,45.49,0,Andreas
2025-08-31 20:25:00,247.11,0,Andreas
2025-08-31 20:30:00,235.74,0,Andreas
2025-08-31 20:35:00,45.35,0,Andreas
2025-08-31 20:40:00,45.7,0,Andreas
2025-08-31 20:45:00,87.35,0,Andreas
2025-08-31 20:50:00,54.68,0,Andreas
2025-08-31 20:55:00,51.34,0,Andreas
2025-08-31 21:00:00,49.69,0,Andreas
2025-08-31 21:05:00,49.41,0,Andreas
2025-08-31 21:10:00,39.82,0,Andreas
2025-08-31 21:15:00,39.77,0,Andreas
2025-08-31 21:20:00,38.7,0,Andreas
2025-08-31 21:25:00,42.19,0,Andreas
2025-08-31 21:30:00,89.41,0,Andreas
2025-08-31 21:35:00,90.44,0,Andreas
2025-08-31 21:40:00,89.68,0,Andreas
2025-08-31 21:45:00,39.35,0,Andreas
2025-08-31 21:50:00,85.94,0,Andreas
2025-08-31 21:55:00,125.4,0,Andreas
2025-08-31 22:00:00,149.66,0,Andreas
2025-08-31 22:05:00,149.84,0,Andreas
2025-08-31 22:10:00,138.71,0,Andreas
2025-08-31 22:15:00,138.29,0,Andreas
2025-08-31 22:20:00,177.86,0,Andreas
2025-08-31 22:25:00,134.39,0,Andreas
2025-08-31 22:30:00,141.24,0,Andreas
2025-08-31 22:35:00,183.77,0,Andreas
2025-08-31 22:40:00,132.3,0,Andreas
2025-08-31 22:45:00,123.66,0,Andreas
2025-08-31 22:50:00,123.34,0,Andreas
2025-08-31 22:55:00,234.84,0,Andreas
2025-08-31 23:00:00,243.08,0,Andreas
2025-08-31 23:05:00,233.54,0,Andreas
2025-08-31 23:10:00,229.86,0,Andreas
2025-08-31 23:15:00,229.54,0,Andreas
2025-08-31 23:20:00,155.97,0,Andreas
2025-08-31 23:25:00,211.52,0,Andreas
2025-08-31 23:30:00,226.93,0,Andreas
2025-08-31 23:35:00,227,0,Andreas
2025-08-31 23:40:00,228.83,0,Andreas
2025-08-31 23:45:00,229.76,0,Andreas
2025-08-31 23:50:00,241.11,0,Andreas
2025-08-31 23:55:00,226.36,0,Andreas
2025-09-01 00:00:00,146.99,0,Andreas
2025-09-01 00:05:00,232.63,0,Andreas
2025-09-01 00:10:00,149.87,0,Andreas
2025-09-01 00:15:00,235.45,0,Andreas
2025-09-01 00:20:00,240.18,0,Andreas
2025-09-01 00:25:00,225.69,0,Andreas
2025-09-01 00:30:00,270.49,0,Andreas
2025-09-01 00:35:00,145.87,0,Andreas
2025-09-01 00:40:00,229.91,0,Andreas
2025-09-01 00:45:00,145.62,0,Andreas
2025-09-01 00:50:00,226.33,0,Andreas
2025-09-01 00:55:00,159.92,0,Andreas
2025-09-01 01:00:00,237.11,0,Andreas
2025-09-01 01:05:00,149.71,0,Andreas
2025-09-01 01:10:00,236.23,0,Andreas
2025-09-01 01:15:00,53.52,0,Andreas
2025-09-01 01:20:00,132.41,0,Andreas
2025-09-01 01:25:00,45.28,0,Andreas
2025-09-01 01:30:00,267.2,0,Andreas
2025-09-01 01:35:00,138.17,0,Andreas
2025-09-01 01:40:00,229.68,0,Andreas
2025-09-01 01:45:00,141.86,0,Andreas
2025-09-01 01:50:00,230.16,0,Andreas
2025-09-01 01:55:00,143.19,0,Andreas
2025-09-01 02:00:00,135.56,0,Andreas
2025-09-01 02:05:00,130.6,0,Andreas
2025-09-01 02:10:00,65.4,0,Andreas
2025-09-01 02:15:00,226.63,0,Andreas
2025-09-01 02:20:00,145.59,0,Andreas
2025-09-01 02:25:00,234.76,0,Andreas
2025-09-01 02:30:00,144.47,0,Andreas
2025-09-01 02:35:00,222.42,0,Andreas
2025-09-01 02:40:00,44.3,0,Andreas
2025-09-01 02:45:00,139.42,0,Andreas
2025-09-01 02:50:00,46.12,0,Andreas
2025-09-01 02:55:00,218.22,0,Andreas
2025-09-01 03:00:00,134.27,0,Andreas
2025-09-01 03:05:00,220.05,0,Andreas
2025-09-01 03:10:00,136.68,0,Andreas
2025-09-01 03:15:00,123.83,0,Andreas
2025-09-01 03:20:00,121.52,0,Andreas
2025-09-01 03:25:00,40.72,0,Andreas
2025-09-01 03:30:00,118.79,0,Andreas
2025-09-01 03:35:00,125.32,0,Andreas
2025-09-01 03:40:00,212.51,0,Andreas
2025-09-01 03:45:00,128.95,0,Andreas
2025-09-01 03:50:00,120.97,0,Andreas
2025-09-01 03:55:00,145.08,0,Andreas
2025-09-01 04:00:00,226.81,0,Andreas
2025-09-01 04:05:00,151.58,0,Andreas
2025-09-01 04:10:00,315.81,0,Andreas
2025-09-01 04:15:00,237.62,0,Andreas
2025-09-01 04:20:00,320.14,0,Andreas
2025-09-01 04:25:00,213.9,0,Andreas
2025-09-01 04:30:00,39.65,0,Andreas
2025-09-01 04:35:00,123.11,0,Andreas
2025-09-01 04:40:00,39.64,0,Andreas
2025-09-01 04:45:00,132.98,0,Andreas
2025-09-01 04:50:00,125,0,Andreas
2025-09-01 04:55:00,212.95,0,Andreas
2025-09-01 05:00:00,123.5,0,Andreas
2025-09-01 05:05:00,146.51,0,Andreas
2025-09-01 05:10:00,57.93,0,Andreas
2025-09-01 05:15:00,142.51,0,Andreas
2025-09-01 05:20:00,110.94,0,Andreas
2025-09-01 05:25:00,117.42,0,Andreas
2025-09-01 05:30:00,209.37,0,Andreas
2025-09-01 05:35:00,130.66,0,Andreas
2025-09-01 05:40:00,208.54,0,Andreas
2025-09-01 05:45:00,37.91,0,Andreas
2025-09-01 05:50:00,36.87,0,Andreas
2025-09-01 05:55:00,44.24,0,Andreas
2025-09-01 06:00:00,38.8,0,Andreas
2025-09-01 06:05:00,35.36,0,Andreas
2025-09-01 06:10:00,124.03,0,Andreas
2025-09-01 06:15:00,162,0,Andreas
2025-09-01 06:20:00,162.71,0,Andreas
2025-09-01 06:25:00,72.3,0,Andreas
2025-09-01 06:30:00,189.51,0,Andreas
2025-09-01 06:35:00,98.24,0,Andreas
2025-09-01 06:40:00,45.85,7.17,Andreas
2025-09-01 06:45:00,45.16,9.25,Andreas
2025-09-01 06:50:00,240.49,11.5,Andreas
2025-09-01 06:55:00,124.12,13.75,Andreas
2025-09-01 07:00:00,37.24,16.5,Andreas
2025-09-01 07:05:00,34.41,18.92,Andreas
2025-09-01 07:10:00,38.64,22.08,Andreas
2025-09-01 07:15:00,30.46,24.67,Andreas
2025-09-01 07:20:00,27.51,29.08,Andreas
2025-09-01 07:25:00,27.63,32.33,Andreas
2025-09-01 07:30:00,117.79,35.17,Andreas
2025-09-01 07:35:00,121.26,39.33,Andreas
2025-09-01 07:40:00,123.17,42.92,Andreas
2025-09-01 07:45:00,40.89,46.25,Andreas
2025-09-01 07:50:00,29.24,48.5,Andreas
2025-09-01 07:55:00,29.67,52.67,Andreas
2025-09-01 08:00:00,28.44,54.92,Andreas
2025-09-01 08:05:00,27.63,59.08,Andreas
2025-09-01 08:10:00,119.74,64.33,Andreas
2025-09-01 08:15:00,122.21,68.08,Andreas
2025-09-01 08:20:00,126.12,69.25,Andreas
2025-09-01 08:25:00,29.46,69.83,Andreas
2025-09-01 08:30:00,28.34,77.83,Andreas
2025-09-01 08:35:00,34.08,80.5,Andreas
2025-09-01 08:40:00,145.32,87,Andreas
2025-09-01 08:45:00,145.09,94,Andreas
2025-09-01 08:50:00,188.03,104.42,Andreas
2025-09-01 08:55:00,236.92,113.08,Andreas
2025-09-01 09:00:00,148.02,122.42,Andreas
2025-09-01 09:05:00,133.97,131.58,Andreas
2025-09-01 09:10:00,28.29,139.58,Andreas
2025-09-01 09:15:00,58.98,147.08,Andreas
2025-09-01 09:20:00,32.58,154.92,Andreas
2025-09-01 09:25:00,72.85,167.08,Andreas
2025-09-01 09:30:00,36.97,174.33,Andreas
2025-09-01 09:35:00,36.85,183.67,Andreas
2025-09-01 09:40:00,26.88,191.67,Andreas
2025-09-01 09:45:00,24.3,199,Andreas
2025-09-01 09:50:00,52.27,205.92,Andreas
2025-09-01 09:55:00,200.97,213,Andreas
2025-09-01 10:00:00,209.27,220.25,Andreas
2025-09-01 10:05:00,28.45,233.67,Andreas
2025-09-01 10:10:00,24.07,240.83,Andreas
2025-09-01 10:15:00,29.69,242.17,Andreas
2025-09-01 10:20:00,62.9,260.67,Andreas
2025-09-01 10:25:00,38.97,267.33,Andreas
2025-09-01 10:30:00,34.33,272.67,Andreas
2025-09-01 10:35:00,125.84,277.83,Andreas
2025-09-01 10:40:00,242.28,283.08,Andreas
2025-09-01 10:45:00,257.78,288.67,Andreas
2025-09-01 10:50:00,230.96,294.33,Andreas
2025-09-01 10:55:00,148.3,298.42,Andreas
2025-09-01 11:00:00,188.29,313.5,Andreas
2025-09-01 11:05:00,168.28,320.58,Andreas
2025-09-01 11:10:00,167.35,328.58,Andreas
2025-09-01 11:15:00,173.21,334.92,Andreas
2025-09-01 11:20:00,174.66,340.42,Andreas
2025-09-01 11:25:00,427.24,345.25,Andreas
2025-09-01 11:30:00,259.31,350.5,Andreas
2025-09-01 11:35:00,250.84,351.83,Andreas
2025-09-01 11:40:00,256.95,358,Andreas
2025-09-01 11:45:00,435.18,361.75,Andreas
2025-09-01 11:50:00,449.82,366.42,Andreas
2025-09-01 11:55:00,426.66,369.58,Andreas
2025-09-01 12:00:00,258.88,372.5,Andreas
2025-09-01 12:05:00,250.26,374,Andreas
2025-09-01 12:10:00,532.32,375.33,Andreas
2025-09-01 12:15:00,726.53,385.08,Andreas
2025-09-01 12:20:00,426.55,390.67,Andreas
2025-09-01 12:25:00,383.18,393.25,Andreas
2025-09-01 12:30:00,425.92,395.33,Andreas
2025-09-01 12:35:00,275.29,396.25,Andreas
2025-09-01 12:40:00,273.16,399,Andreas
2025-09-01 12:45:00,275.37,399.92,Andreas
2025-09-01 12:50:00,483.2,400.25,Andreas
2025-09-01 12:55:00,472.45,402.83,Andreas
2025-09-01 13:00:00,315.91,403.58,Andreas
2025-09-01 13:05:00,310.69,403.58,Andreas
2025-09-01 13:10:00,311.94,402.92,Andreas
2025-09-01 13:15:00,307.76,401,Andreas
2025-09-01 13:20:00,316.68,402.58,Andreas
2025-09-01 13:25:00,319.56,404.83,Andreas
2025-09-01 13:30:00,482.01,404,Andreas
2025-09-01 13:35:00,313.41,400.58,Andreas
2025-09-01 13:40:00,344.89,399,Andreas
2025-09-01 13:45:00,404.36,397.83,Andreas
2025-09-01 13:50:00,306.96,392.75,Andreas
2025-09-01 13:55:00,399.07,396.67,Andreas
2025-09-01 14:00:00,317.03,392.17,Andreas
2025-09-01 14:05:00,302.71,390.25,Andreas
2025-09-01 14:10:00,144.34,395.67,Andreas
2025-09-01 14:15:00,181.74,391.83,Andreas
2025-09-01 14:20:00,239.72,387.83,Andreas
2025-09-01 14:25:00,153.89,383.83,Andreas
2025-09-01 14:30:00,164.94,375.75,Andreas
2025-09-01 14:35:00,138.48,367.17,Andreas
2025-09-01 14:40:00,164.19,363.92,Andreas
2025-09-01 14:45:00,133.93,362.25,Andreas
2025-09-01 14:50:00,200.78,356.17,Andreas
2025-09-01 14:55:00,166.19,350.92,Andreas
2025-09-01 15:00:00,145.77,346.58,Andreas
2025-09-01 15:05:00,135.94,340.42,Andreas
2025-09-01 15:10:00,137.4,331.92,Andreas
2025-09-01 15:15:00,137.24,322.58,Andreas
2025-09-01 15:20:00,143.17,325,Andreas
2025-09-01 15:25:00,314.53,320.25,Andreas
2025-09-01 15:30:00,152.9,312,Andreas
2025-09-01 15:35:00,143.14,304.75,Andreas
2025-09-01 15:40:00,265.18,295.58,Andreas
2025-09-01 15:45:00,146.44,290.67,Andreas
2025-09-01 15:50:00,139.23,284,Andreas
2025-09-01 15:55:00,150.6,275.58,Andreas
2025-08-28 12:45:00,200.83,276.92,Eleni
2025-08-28 12:50:00,40.75,281,Eleni
2025-08-28 12:55:00,219.17,283.33,Eleni
2025-08-28 13:00:00,78.92,283.33,Eleni
2025-08-28 13:05:00,32.5,284.5,Eleni
2025-08-28 13:10:00,33,287.33,Eleni
2025-08-28 13:15:00,50.25,284.17,Eleni
2025-08-28 13:20:00,32.58,282.58,Eleni
2025-08-28 13:25:00,220.17,281.33,Eleni
2025-08-28 13:30:00,32.5,281.08,Eleni
2025-08-28 13:35:00,40.17,276.92,Eleni
2025-08-28 13:40:00,32.33,179.75,Eleni
2025-08-28 13:45:00,39.75,272.5,Eleni
2025-08-28 13:50:00,26.42,279.33,Eleni
2025-08-28 13:55:00,26.17,286,Eleni
2025-08-28 14:00:00,26.33,282.25,Eleni
2025-08-28 14:05:00,26.25,278.92,Eleni
2025-08-28 14:10:00,26.25,274.33,Eleni
2025-08-28 14:15:00,26.08,274.67,Eleni
2025-08-28 14:20:00,34.08,275.17,Eleni
2025-08-28 14:25:00,71.83,273,Eleni
2025-08-28 14:30:00,26.42,271,Eleni
2025-08-28 14:35:00,26.33,270.25,Eleni
2025-08-28 14:40:00,26.33,265.25,Eleni
2025-08-28 14:45:00,26.33,265.42,Eleni
2025-08-28 14:50:00,26,262.5,Eleni
2025-08-28 14:55:00,34.42,259.5,Eleni
2025-08-28 15:00:00,26.17,258.08,Eleni
2025-08-28 15:05:00,26,257.5,Eleni
2025-08-28 15:10:00,26.33,252.42,Eleni
2025-08-28 15:15:00,28.08,250.67,Eleni
2025-08-28 15:20:00,130.75,248.25,Eleni
2025-08-28 15:25:00,140.33,244.92,Eleni
2025-08-28 15:30:00,130.08,242.08,Eleni
2025-08-28 15:35:00,129.42,237.5,Eleni
2025-08-28 15:40:00,137.17,233.25,Eleni
2025-08-28 15:45:00,137.5,229.75,Eleni
2025-08-28 15:50:00,107.33,225.83,Eleni
2025-08-28 15:55:00,100.75,221.5,Eleni
2025-08-28 16:00:00,111.25,218,Eleni
2025-08-28 16:05:00,100.67,213.92,Eleni
2025-08-28 16:10:00,102.33,209.42,Eleni
2025-08-28 16:15:00,102.5,204.67,Eleni
2025-08-28 16:20:00,99.75,200.5,Eleni
2025-08-28 16:25:00,113.08,195.5,Eleni
2025-08-28 16:30:00,115.33,189.5,Eleni
2025-08-28 16:35:00,111.75,183.67,Eleni
2025-08-28 16:40:00,111,169.5,Eleni
2025-08-28 16:45:00,120.17,142,Eleni
2025-08-28 16:50:00,26.83,122,Eleni
2025-08-28 16:55:00,91.58,97,Eleni
2025-08-28 17:00:00,68.58,80.75,Eleni
2025-08-28 17:05:00,76.5,78.33,Eleni
2025-08-28 17:10:00,68,57.5,Eleni
2025-08-28 17:15:00,71.17,35.75,Eleni
2025-08-28 17:20:00,91.33,24.42,Eleni
2025-08-28 17:25:00,74.25,22.92,Eleni
2025-08-28 17:30:00,27.17,22.08,Eleni
2025-08-28 17:35:00,34.17,21.42,Eleni
2025-08-28 17:40:00,16.33,20.92,Eleni
2025-08-28 17:45:00,17,20.08,Eleni
2025-08-28 17:50:00,17.67,19.17,Eleni
2025-08-28 17:55:00,17.25,18.5,Eleni
2025-08-28 18:00:00,17.33,17.67,Eleni
2025-08-28 18:05:00,34.17,16.75,Eleni
2025-08-28 18:10:00,63.92,15.75,Eleni
2025-08-28 18:15:00,139.92,14.58,Eleni
2025-08-28 18:20:00,110,13,Eleni
2025-08-28 18:25:00,91.67,12.33,Eleni
2025-08-28 18:30:00,104.42,10.75,Eleni
2025-08-28 18:35:00,100.25,9.25,Eleni
2025-08-28 18:40:00,111,7.75,Eleni
2025-08-28 18:45:00,136.25,6.25,Eleni
2025-08-28 18:50:00,109.17,4.75,Eleni
2025-08-28 18:55:00,112.92,3.42,Eleni
2025-08-28 19:00:00,125.33,2.17,Eleni
2025-08-28 19:05:00,115.75,0.92,Eleni
2025-08-28 19:10:00,119.08,0,Eleni
2025-08-28 19:15:00,122.17,0,Eleni
2025-08-28 19:20:00,125.75,0,Eleni
2025-08-28 19:25:00,42,0,Eleni
2025-08-28 19:30:00,33.5,0,Eleni
2025-08-28 19:35:00,33.42,0,Eleni
2025-08-28 19:40:00,33.42,0,Eleni
2025-08-28 19:45:00,43.42,0,Eleni
2025-08-28 19:50:00,43.75,0,Eleni
2025-08-28 19:55:00,39.92,0,Eleni
2025-08-28 20:00:00,58.83,0,Eleni
2025-08-28 20:05:00,49.42,0,Eleni
2025-08-28 20:10:00,42.5,0,Eleni
2025-08-28 20:15:00,100.67,0,Eleni
2025-08-28 20:20:00,89.75,0,Eleni
2025-08-28 20:25:00,78.25,0,Eleni
2025-08-28 20:30:00,92,0,Eleni
2025-08-28 20:35:00,96.25,0,Eleni
2025-08-28 20:40:00,82.75,0,Eleni
2025-08-28 20:45:00,82.17,0,Eleni
2025-08-28 20:50:00,83.33,0,Eleni
2025-08-28 20:55:00,68,0,Eleni
2025-08-28 21:00:00,63.92,0,Eleni
2025-08-28 21:05:00,55.33,0,Eleni
2025-08-28 21:10:00,56.25,0,Eleni
2025-08-28 21:15:00,68.58,0,Eleni
2025-08-28 21:20:00,66.5,0,Eleni
2025-08-28 21:25:00,68,0,Eleni
2025-08-28 21:30:00,70.58,0,Eleni
2025-08-28 21:35:00,80.67,0,Eleni
2025-08-28 21:40:00,90.58,0,Eleni
2025-08-28 21:45:00,72,0,Eleni
2025-08-28 21:50:00,66.58,0,Eleni
2025-08-28 21:55:00,67.33,0,Eleni
2025-08-28 22:00:00,56.17,0,Eleni
2025-08-28 22:05:00,71.17,0,Eleni
2025-08-28 22:10:00,68.17,0,Eleni
2025-08-28 22:15:00,67.25,0,Eleni
2025-08-28 22:20:00,67,0,Eleni
2025-08-28 22:25:00,75.33,0,Eleni
2025-08-28 22:30:00,67.58,0,Eleni
2025-08-28 22:35:00,67,0,Eleni
2025-08-28 22:40:00,66.42,0,Eleni
2025-08-28 22:45:00,67.08,0,Eleni
2025-08-28 22:50:00,67.08,0,Eleni
2025-08-28 22:55:00,80.08,0,Eleni
2025-08-28 23:00:00,68.5,0,Eleni
2025-08-28 23:05:00,61.58,0,Eleni
2025-08-28 23:10:00,66.58,0,Eleni
2025-08-28 23:15:00,67.58,0,Eleni
2025-08-28 23:20:00,65.25,0,Eleni
2025-08-28 23:25:00,66.92,0,Eleni
2025-08-28 23:30:00,68.08,0,Eleni
2025-08-28 23:35:00,66.42,0,Eleni
2025-08-28 23:40:00,67.08,0,Eleni
2025-08-28 23:45:00,66.83,0,Eleni
2025-08-28 23:50:00,64.17,0,Eleni
2025-08-28 23:55:00,22.83,0,Eleni
2025-08-29 00:00:00,18.33,0,Eleni
2025-08-29 00:05:00,8.58,0,Eleni
2025-08-29 00:10:00,16.17,0,Eleni
2025-08-29 00:15:00,8.58,0,Eleni
2025-08-29 00:20:00,8.58,0,Eleni
2025-08-29 00:25:00,19.08,0,Eleni
2025-08-29 00:30:00,19,0,Eleni
2025-08-29 00:35:00,18.92,0,Eleni
2025-08-29 00:40:00,19,0,Eleni
2025-08-29 00:45:00,29.83,0,Eleni
2025-08-29 00:50:00,29.42,0,Eleni
2025-08-29 00:55:00,28.92,0,Eleni
2025-08-29 01:00:00,37,0,Eleni
2025-08-29 01:05:00,28.83,0,Eleni
2025-08-29 01:10:00,28.67,0,Eleni
2025-08-29 01:15:00,28.92,0,Eleni
2025-08-29 01:20:00,28.5,0,Eleni
2025-08-29 01:25:00,18.58,0,Eleni
2025-08-29 01:30:00,18.67,0,Eleni
2025-08-29 01:35:00,18.5,0,Eleni
2025-08-29 01:40:00,18.25,0,Eleni
2025-08-29 01:45:00,18.33,0,Eleni
2025-08-29 01:50:00,26.42,0,Eleni
2025-08-29 01:55:00,36.75,0,Eleni
2025-08-29 02:00:00,28.92,0,Eleni
2025-08-29 02:05:00,28.42,0,Eleni
2025-08-29 02:10:00,28.42,0,Eleni
2025-08-29 02:15:00,28.58,0,Eleni
2025-08-29 02:20:00,28.58,0,Eleni
2025-08-29 02:25:00,28.33,0,Eleni
2025-08-29 02:30:00,28,0,Eleni
2025-08-29 02:35:00,28.17,0,Eleni
2025-08-29 02:40:00,39.67,0,Eleni
2025-08-29 02:45:00,46,0,Eleni
2025-08-29 02:50:00,67.25,0,Eleni
2025-08-29 02:55:00,49.42,0,Eleni
2025-08-29 03:00:00,49,0,Eleni
2025-08-29 03:05:00,45.5,0,Eleni
2025-08-29 03:10:00,59.42,0,Eleni
2025-08-29 03:15:00,45.75,0,Eleni
